tweet_id,customer_id,created_at,customer_text,historical_reply
235836,172175,Thu Oct 05 07:37:28 +0000 2017,"@AppleSupport why iOS 11.0.2 automatically download when connected to WiFi? My setting is off. Why the size is different? 277,1MB to 1,61GB.",@172175 We'd like to take a look into this. Send us a DM to get started. https://t.co/GDrqU22YpT
236809,172395,Thu Oct 05 09:46:34 +0000 2017,@AppleSupport #Apple #Phishing | More information : https://t.co/lGE9pgUcm2 | #AppleID | https://t.co/J16sruZw4g,@172395 Allow us to assist. Send us a DM so that we can help you with this. https://t.co/GDrqU22YpT
237655,172587,Wed Oct 04 08:46:58 +0000 2017,"@AppleSupport 
How do I delete this. (Documents and data) https://t.co/neYsZdSIEL","@172587 That's a great question! So we can look into this, may we get the iOS shown in Settings &gt; General &gt; About?"
239633,172934,Wed Oct 04 10:15:58 +0000 2017,@AppleSupport On the home screen I can. But it becomes blurred in some apps...like this https://t.co/1Pr0oyU0fQ,@172934 Got it. Let us know which version of iOS 11 you're running on this iPhone via DM. We'll go from there. https://t.co/GDrqU22YpT
240472,173120,Wed Sep 27 13:27:22 +0000 2017,"@AppleSupport Yup all podcasts. Correct in app, and on lock screen once paused. Only since iOS11, previously fine.","@173120 Thanks for that information. If you have not tried already, please restart the iPhone. https://t.co/n9BF3L9h6y"
242578,173620,Wed Oct 04 22:34:49 +0000 2017,@AppleSupport iCloud I think!,"@173620 Great. Is iCloud Photo Library enabled on your new iPhone? You can check at Settings &gt; Photo. Also, do you have your old iPhone?"
242587,173624,Tue Oct 03 21:16:32 +0000 2017,@AppleSupport iPhone 6s Plus,@173624 Thanks for sharing! Let's take a closer look at your iPhone together in DM. https://t.co/GDrqU22YpT
242602,173626,Wed Oct 04 20:52:30 +0000 2017,@AppleSupport  https://t.co/sCdvIvfqrP,@173626 Thanks for that. Let's have you backup and update your iOS to 11.0.2: https://t.co/80YRnjDFDk
242745,173667,Wed Oct 04 19:07:15 +0000 2017,@AppleSupport My iphone can't pick up incoming calls from non android phones ever since ios 11. 0 1 update. Please help!! :(,"@173667 Thank you for that information.  Please go ahead and update to our latest iOS 11.0.2, and let us know if the issue persist"
243257,173760,Thu Oct 05 15:04:07 +0000 2017,@AppleSupport Thanks it worked! Much appreciation,@173760 Great to hear! Have a great rest of your week!
243280,173769,Thu Oct 05 11:38:54 +0000 2017,Hating - HATING - the #iOS 11 update that turns WiFi back on after disabling @AppleSupport,@173769 We can help! Are you turning off Wi-Fi in Control Center or Settings? Let us know if this helps: https://t.co/Ikfbnj28qe
243307,173777,Thu Oct 05 11:06:10 +0000 2017,"Ok, the ip7 battery has really gone to shit after the #ios11 update from @115858 ~ any ideas @AppleSupport &amp; yes I have upgraded to 11.02",@173777 We'd like to help. Let's try a few steps here: https://t.co/bivpdfBNJ6 Let us know if any of those steps makes a difference.
244706,174123,Thu Oct 05 14:44:31 +0000 2017,@AppleSupport Using the control center. Yep have discovered that with iOS 11 that has changed. Shame though -turning off WiFI completely in Cc was useful,@174123 We're glad you were able to figure out the change. More details about the changes can be found here: https://t.co/vodH4madjc
244883,174148,Mon Oct 02 12:39:25 +0000 2017,@AppleSupport why won’t Siri work on my brand new Mac?! It just keeps saying Siri Audio Problem?!,"@174148 Let's help get Siri working. To get started, is Siri currently enabled under System Preferences &gt; Siri?"
245109,174192,Wed Oct 04 02:18:04 +0000 2017,@AppleSupport some are taken thru my phone others are screenshots,"@174192 If you go into the Photos app, do you see the Recently Deleted album? If so, are you seeing them there? Let us know in DM. https://t.co/GDrqU22YpT"
247564,174821,Thu Oct 05 16:12:16 +0000 2017,@AppleSupport Just on the home screen for now,@174821 Does it change when going into a differnt app? Go ahead and send us a DM and we'll look into this further with you. https://t.co/GDrqU22YpT
248189,173566,Thu Oct 05 13:55:57 +0000 2017,".@AppleSupport Q: was the WatchOS 4.0.1 update only released for Series 3 watches? Just curious, thanks!",@173566 The recent release of WatchOS 4.0.1 is currently only available for Series 3 Apple Watches.
249302,175229,Sat Nov 25 02:40:14 +0000 2017,"I updated my iPhone, just for the 'I' glitch to be worse, and I can't put songs on my phone. Do you know how hard it is to do life without your music??? C'mon @115858 @AppleSupport! You guys have gotten way too comfortable.",@175229 Help is on the way. Send us a DM to get started. https://t.co/GDrqU22YpT
250718,175588,Thu Oct 05 16:34:23 +0000 2017,@AppleSupport You seriously need to fix IOS 11 updates. I have brand new iPhone 7+ and had to rest network settings several times.,@175588 We'd love to help. Shoot us a DM with the iOS 11 version you're on and we'll help. https://t.co/GDrqU22YpT
252877,176094,Thu Oct 05 16:44:08 +0000 2017,@AppleSupport Hi. Where do I find my Wish List in the updated App Store on iOS11?,"@176094 With the changes made to the App Store, here is a helpful link. https://t.co/oWUHlN3WRH"
253484,176257,Thu Oct 05 18:29:25 +0000 2017,@AppleSupport Not that I’ve noticed. Just whatsapp,@176257 Understood. Let's meet up in DM to work together from here. https://t.co/GDrqU22YpT
255554,187559,Fri Oct 06 19:30:56 +0000 2017,@176772 @AppleSupport Same here but mine keeps switching itself off and I have to turn it back on 😡😡😡😡,@187559 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
255564,176777,Thu Oct 05 17:23:31 +0000 2017,@AppleSupport is there way I can use my single mouse and keyboard on multiple macs at the same time?,"@176777 Great question. Since the mouse/keyboard would need to be connected to a specific Mac, there wouldn't be a way to do this."
255584,176784,Thu Oct 05 21:50:25 +0000 2017,"@AppleSupport It’s been over a month now… at first i thought it was me being trigger happy, but seen it w/ screenshots too. Got a Mac, iPhone, and iPad",@176784 Thanks for verifying that. Our Photos experts would be glad to help out. Please reach out here. https://t.co/IBIY3vMgPj
255817,176847,Thu Oct 05 18:13:35 +0000 2017,@AppleSupport @115858 laptop not working from 3rd week &amp; don't want to replace it! #apple I've heard that u have the best customer experience,@176847 We'd love to assist you. DM us at the link below for further assistance. https://t.co/GDrqU22YpT
255819,176849,Fri Oct 06 07:08:41 +0000 2017,@AppleSupport @176848 Fix Battery draining and CC toggle BT and WiFi on and off,"@176849 What you're describing is not an issue, but expected behavior. For more on these changes, check out: https://t.co/G7BHuQnDS6"
260004,177854,Thu Oct 05 20:56:22 +0000 2017,"@AppleSupport Nope, still WiFi is still ON, y Force Touch and nothing, it is still ON https://t.co/sIhSzRDkOJ",@177854  We certainly welcome any feedback you may have regarding this functionality here: https://t.co/eTPVYVFyd8
261294,178213,Thu Oct 05 20:41:03 +0000 2017,@AppleSupport I’ve read where this is common.  Why hasn’t Apple recalled this phone?  If I get another 7plus will I lose the camera again?,@178213 We'd like to help and look into this a little further. Connect with us in DM: https://t.co/GDrqU22YpT
262208,178454,Thu Oct 05 23:27:20 +0000 2017,@AppleSupport The build in Music App.,@178454 We'd like to take a further look. Please meet us in DM. https://t.co/GDrqU22YpT
265128,179174,Fri Oct 06 00:52:48 +0000 2017,@AppleSupport why cant i stream youtube in 4 through safari smh,"@179174 Let's help. To better assist, what currently happens when you try to play a video?"
268728,180070,Fri Oct 06 00:18:13 +0000 2017,"@AppleSupport updated to 11.0.2 yday. Today i7 is having a great batt loss. 4am alarm, batt 100%. Fb usage only until 8am, its only 23%!!",@180070 We’d like to offer our support. Send us a DM to begin. https://t.co/GDrqU22YpT
269167,180181,Fri Oct 06 00:20:47 +0000 2017,"@AppleSupport In case you get this again, here are the specs. Current gen 15” MBP. https://t.co/a45NYeQzai",@180181 Thanks for that information. Let's work together in DM. https://t.co/GDrqU22YpT
270940,180633,Fri Oct 06 02:37:59 +0000 2017,"@AppleSupport No

One easy thing: the library only contained photos that still are on my iPhone. I can resync to an empty library

But don’t know how","@180633 We can walk you through that! Send us a DM, and we'll pick things up there. https://t.co/GDrqU22YpT"
271601,180814,Fri Oct 06 01:35:36 +0000 2017,"@AppleSupport IOS 11 is draining out my IPhone 7 battery! Are you doing something about it?
Too many malfunctions!","@180814 Hey Jaime, we received your DM. Be on the lookout for a response shortly."
272906,181172,Fri Oct 06 02:57:04 +0000 2017,@AppleSupport I understand. Previously turning in off in control center turned off in settings. It does not do that no and needs to,"@181172 Correct. As this is now a feature of iOS 11, we recommend you submit feedback about the change here: https://t.co/eTPVYVFyd8"
284900,183873,Sat Oct 07 00:45:19 +0000 2017,@AppleSupport But they used to work no problem with my old phone and old iOS/iTunes. 12.7 iTunes has made it very difficult to add tones.,@183873 Let's look into this a little deeper. Please DM us and we'll dive in there: https://t.co/GDrqU22YpT
285188,183944,Tue Oct 10 08:28:24 +0000 2017,"@AppleSupport Thought it may be compatible, I doubt that it's useable? I can't send/ receive messages/calls and nowww can't even set an alarm 🙄 #nothappy",@183944 Send us a DM and we'll continue there. https://t.co/GDrqU22YpT
285686,184056,Tue Oct 03 14:42:52 +0000 2017,@AppleSupport It’s set to never,@184056 Try changing the Auto-Lock to a shorter amount of time. Let us know if that helps when your iPhone is in your pocket.
286381,184227,Fri Oct 06 15:35:15 +0000 2017,@AppleSupport @184226 It's drain my batter life on ios 11,@184227 We'd be glad to look into this with you. Send us a DM and let us know which iPhone you're using: https://t.co/GDrqU22YpT
286755,184331,Fri Oct 06 14:46:03 +0000 2017,"@AppleSupport If I turn on Siri and Search for Mail, Spotlight search is useless. It was on for two weeks so any indexing should have been done already.",@184331 We're here to help. Have you updated your iPhone to 11.0.2? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT
286857,184349,Fri Oct 06 11:00:06 +0000 2017,iOS 11.0.2 is draining my battery. Please fix ASAP  @AppleSupport @115858,@184349 Let us look into that with you. Send us a Direct Message and we'll pick it up from there. https://t.co/GDrqU22YpT
287494,184514,Fri Oct 06 11:01:58 +0000 2017,@AppleSupport literally feel like my phone is running on a 2G network after updating to iOS 11 #shambles,@184514 We can certainly help to look into this with you. Which version of iOS are you running now &amp; which iPhone do you have?
288376,184694,Fri Oct 06 12:09:58 +0000 2017,@AppleSupport there should be options to clear app data without deleting app,@184694 Thanks for reaching out. You can let us know more about your suggestions and recommendations here: https://t.co/oWzjJxkvlC
289134,184899,Fri Oct 06 20:49:26 +0000 2017,@AppleSupport ios 11.0.2,@184899 Are you playing the music from the Apple Music app or another music app? Let's dig into this deeper over DM: https://t.co/GDrqU22YpT
292373,185632,Fri Oct 06 14:47:12 +0000 2017,@AppleSupport Why has the iOS 11 update slowed my iPhone and iPad down??? 😖,@185632 We'd like to help. Which iOS version did you update to on both devices?
292933,185762,Fri Oct 06 14:42:25 +0000 2017,Battery drain iOS 11.0.2. @AppleSupport @116333,@185762 We'd like to hear more about what's going on. Please DM us. https://t.co/GDrqU22YpT
294373,136075,Fri Oct 06 15:10:07 +0000 2017,@AppleSupport I'm planning on getting the iPhone X but with the upgrade program that you have will I still have to pre order the phone,@136075 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd
